11232,129,185.2,kings,Age 0-4
11233,942,525.7,kings,Age 0-4
11234,242,142.5,kings,Age 0-4
11235,110,95.7,kings,Age 0-4
11236,731,339.6,kings,Age 0-4
11237,577,374.1,kings,Age 0-4
11238,303,321.6,kings,Age 0-4
11239,110,488.2,kings,Age 0-4
11251,0,0.0,kings,Age 0-4
11385,497,230.5,kings,Age 0-4
11201,90,117.1,kings,Age 12-17
11203,276,148.7,kings,Age 12-17
11204,34,18.4,kings,Age 12-17
11205,105,117.6,kings,Age 12-17
11206,470,217.2,kings,Age 12-17
11207,539,199.9,kings,Age 12-17
11208,450,166.1,kings,Age 12-17
11209,62,48.4,kings,Age 12-17
11210,122,66.8,kings,Age 12-17
11211,150,59.4,kings,Age 12-17
11212,571,211.6,kings,Age 12-17
11213,259,143.2,kings,Age 12-17
11214,44,28.1,kings,Age 12-17
11215,79,62.5,kings,Age 12-17
11216,237,163.9,kings,Age 12-17
11217,67,117.7,kings,Age 12-17
11218,56,30.7,kings,Age 12-17
11219,46,19.8,kings,Age 12-17
11220,155,68.0,kings,Age 12-17
11221,382,170.3,kings,Age 12-17
11222,29,42.2,kings,Age 12-17
11223,77,46.8,kings,Age 12-17
11224,136,118.0,kings,Age 12-17
11225,197,134.5,kings,Age 12-17
11226,363,140.8,kings,Age 12-17
11228,25,32.5,kings,Age 12-17
11229,48,29.3,kings,Age 12-17
11230,60,27.9,kings,Age 12-17
11231,71,99.1,kings,Age 12-17
11232,53,81.0,kings,Age 12-17
11233,445,234.5,kings,Age 12-17
11234,133,66.9,kings,Age 12-17
11235,49,37.5,kings,Age 12-17
11236,294,117.3,kings,Age 12-17
11237,265,198.0,kings,Age 12-17
11238,148,139.1,kings,Age 12-17
11239,29,96.2,kings,Age 12-17
11251,0,0.0,kings,Age 12-17
11385,204,90.2,kings,Age 12-17
11201,122,58.5,kings,Age 65+
11203,256,80.0,kings,Age 65+
11204,35,10.3,kings,Age 65+
11205,56,50.5,kings,Age 65+
11206,550,247.5,kings,Age 65+
11207,227,88.2,kings,Age 65+
11208,226,94.5,kings,Age 65+
11209,47,13.1,kings,Age 65+
11210,120,53.7,kings,Age 65+
11211,198,84.1,kings,Age 65+
11212,307,123.1,kings,Age 65+
11213,217,106.6,kings,Age 65+
